value;nbIteration
0.5;478439
0.6;323564
0.7;254840
0.8;213968
0.9;188419
1.0;174731
1.1;162940
1.2;159752
1.3;162401
1.4;152461
1.5;162304
1.6;156037
1.7;163803
1.8;158929
1.9;158812
2.0;161570
