value;nbIteration
0.1;64860
0.2;12880
0.3;10558
0.4;6269
0.5;2180
0.6;4078
0.7;1422
0.8;1550
0.9;1189
1.0;965
1.1;515
1.2;694
1.3;543
1.4;268
1.5;230
1.6;157
1.7;241
1.8;101
1.9;150
2.0;149
